20151223, 140000, Bittrex, 0.00003426
20151223, 150000, Bittrex, 0.00003426
20151223, 160000, Bittrex, 0.00003426
20151223, 170000, Bittrex, 0.00003426
20151223, 180000, Bittrex, 0.00003426
20151223, 190000, Bittrex, 0.00003426
20151223, 200000, Bittrex, 0.00003426
20151223, 210000, Bittrex, 0.00003426
20151223, 220000, Bittrex, 0.00003426
20151223, 230000, Bittrex, 0.00003426
20151224, 000000, Bittrex, 0.00003426
20151224, 010000, Bittrex, 0.00003426
20151224, 020000, Bittrex, 0.00003426
20151224, 030000, Bittrex, 0.00003426
20151224, 040000, Bittrex, 0.00003426
20151224, 050000, Bittrex, 0.00003426
20151224, 060000, Bittrex, 0.00003431
20151224, 070000, Bittrex, 0.00003431
20151224, 080000, Bittrex, 0.00003431
20151224, 090000, Bittrex, 0.00003431
20151224, 100000, Bittrex, 0.00003431
20151224, 110000, Bittrex, 0.00003431
20151224, 120000, Bittrex, 0.00003000
20151224, 130000, Bittrex, 0.00003000
20151224, 140000, Bittrex, 0.00003000
20151224, 150000, Bittrex, 0.00003000
20151224, 160000, Bittrex, 0.00003000
20151224, 170000, Bittrex, 0.00003000
20151224, 180000, Bittrex, 0.00003000
20151224, 190000, Bittrex, 0.00002561
20151224, 200000, Bittrex, 0.00002561
20151224, 210000, Bittrex, 0.00002561
20151224, 220000, Bittrex, 0.00002561
20151224, 230000, Bittrex, 0.00002561
20151225, 000000, Bittrex, 0.00002561
20151225, 010000, Bittrex, 0.00002561
20151225, 020000, Bittrex, 0.00002561
20151225, 030000, Bittrex, 0.00002561
20151225, 040000, Bittrex, 0.00002561
20151225, 050000, Bittrex, 0.00002561
20151225, 060000, Bittrex, 0.00002561
20151225, 070000, Bittrex, 0.00002561
20151225, 080000, Bittrex, 0.00002561
20151225, 090000, Bittrex, 0.00002561
20151225, 100000, Bittrex, 0.00002561
20151225, 110000, Bittrex, 0.00002561
20151225, 120000, Bittrex, 0.00002561
20151225, 130000, Bittrex, 0.00002561
20151225, 140000, Bittrex, 0.00002561
20151225, 150000, Bittrex, 0.00002561
20151225, 160000, Bittrex, 0.00003526
20151225, 170000, Bittrex, 0.00003526
20151225, 180000, Bittrex, 0.00003526
20151225, 190000, Bittrex, 0.00003526
20151225, 200000, Bittrex, 0.00003526
20151225, 210000, Bittrex, 0.00003526
20151225, 220000, Bittrex, 0.00003526
20151225, 230000, Bittrex, 0.00003526
20151226, 000000, Bittrex, 0.00003526
20151226, 010000, Bittrex, 0.00003526
20151226, 020000, Bittrex, 0.00003526
20151226, 030000, Bittrex, 0.00003526
20151226, 040000, Bittrex, 0.00003526
20151226, 050000, Bittrex, 0.00003526
20151226, 060000, Bittrex, 0.00003526
20151226, 070000, Bittrex, 0.00003526
20151226, 080000, Bittrex, 0.00003526
20151226, 090000, Bittrex, 0.00003526
20151226, 100000, Bittrex, 0.00003526
20151226, 110000, Bittrex, 0.00003526
20151226, 120000, Bittrex, 0.00003526
20151226, 130000, Bittrex, 0.00003526
20151226, 140000, Bittrex, 0.00003526
20151226, 150000, Bittrex, 0.00003526
20151226, 160000, Bittrex, 0.00003526
20151226, 170000, Bittrex, 0.00003526
20151226, 180000, Bittrex, 0.00003526
20151226, 190000, Bittrex, 0.00003526
20151226, 200000, Bittrex, 0.00003526
20151226, 210000, Bittrex, 0.00003526
20151226, 220000, Bittrex, 0.00003526
20151226, 230000, Bittrex, 0.00003526
20151227, 000000, Bittrex, 0.00003525
20151227, 010000, Bittrex, 0.00003525
20151227, 020000, Bittrex, 0.00003525
20151227, 030000, Bittrex, 0.00003525
20151227, 040000, Bittrex, 0.00003525
20151227, 050000, Bittrex, 0.00003525
20151227, 060000, Bittrex, 0.00003525
20151227, 070000, Bittrex, 0.00003525
20151227, 080000, Bittrex, 0.00003525
20151227, 090000, Bittrex, 0.00003525
20151227, 100000, Bittrex, 0.00003525
20151227, 110000, Bittrex, 0.00003525
20151227, 120000, Bittrex, 0.00003525
