20151223, 140000, Bittrex, 0.00570300
20151223, 150000, Bittrex, 0.00583001
20151223, 160000, Bittrex, 0.00582000
20151223, 170000, Bittrex, 0.00580896
20151223, 180000, Bittrex, 0.00590259
20151223, 190000, Bittrex, 0.00590215
20151223, 200000, Bittrex, 0.00568205
20151223, 210000, Bittrex, 0.00573000
20151223, 220000, Bittrex, 0.00573000
20151223, 230000, Bittrex, 0.00561308
20151224, 000000, Bittrex, 0.00573058
20151224, 010000, Bittrex, 0.00573420
20151224, 020000, Bittrex, 0.00573385
20151224, 030000, Bittrex, 0.00568301
20151224, 040000, Bittrex, 0.00590310
20151224, 050000, Bittrex, 0.00570620
20151224, 060000, Bittrex, 0.00596964
20151224, 070000, Bittrex, 0.00601560
20151224, 080000, Bittrex, 0.00582806
20151224, 090000, Bittrex, 0.00583273
20151224, 100000, Bittrex, 0.00598650
20151224, 110000, Bittrex, 0.00605177
20151224, 120000, Bittrex, 0.00618456
20151224, 130000, Bittrex, 0.00620458
20151224, 140000, Bittrex, 0.00607104
20151224, 150000, Bittrex, 0.00600760
20151224, 160000, Bittrex, 0.00611436
20151224, 170000, Bittrex, 0.00616000
20151224, 180000, Bittrex, 0.00622160
20151224, 190000, Bittrex, 0.00607911
20151224, 200000, Bittrex, 0.00607911
20151224, 210000, Bittrex, 0.00611563
20151224, 220000, Bittrex, 0.00622159
20151224, 230000, Bittrex, 0.00629491
20151225, 000000, Bittrex, 0.00622915
20151225, 010000, Bittrex, 0.00623095
20151225, 020000, Bittrex, 0.00618400
20151225, 030000, Bittrex, 0.00614408
20151225, 040000, Bittrex, 0.00604129
20151225, 050000, Bittrex, 0.00604129
20151225, 060000, Bittrex, 0.00604319
20151225, 070000, Bittrex, 0.00606577
20151225, 080000, Bittrex, 0.00610006
20151225, 090000, Bittrex, 0.00624589
20151225, 100000, Bittrex, 0.00646881
20151225, 110000, Bittrex, 0.00640561
20151225, 120000, Bittrex, 0.00629956
20151225, 130000, Bittrex, 0.00636997
20151225, 140000, Bittrex, 0.00625475
20151225, 150000, Bittrex, 0.00613330
20151225, 160000, Bittrex, 0.00629986
20151225, 170000, Bittrex, 0.00629988
20151225, 180000, Bittrex, 0.00621631
20151225, 190000, Bittrex, 0.00647617
20151225, 200000, Bittrex, 0.00645916
20151225, 210000, Bittrex, 0.00645916
20151225, 220000, Bittrex, 0.00678011
20151225, 230000, Bittrex, 0.00678814
20151226, 000000, Bittrex, 0.00658681
20151226, 010000, Bittrex, 0.00648076
20151226, 020000, Bittrex, 0.00658000
20151226, 030000, Bittrex, 0.00655270
20151226, 040000, Bittrex, 0.00660526
20151226, 050000, Bittrex, 0.00649411
20151226, 060000, Bittrex, 0.00655000
20151226, 070000, Bittrex, 0.00692984
20151226, 080000, Bittrex, 0.00689875
20151226, 090000, Bittrex, 0.00663961
20151226, 100000, Bittrex, 0.00664025
20151226, 110000, Bittrex, 0.00678363
20151226, 120000, Bittrex, 0.00659644
20151226, 130000, Bittrex, 0.00659996
20151226, 140000, Bittrex, 0.00654588
20151226, 150000, Bittrex, 0.00654794
20151226, 160000, Bittrex, 0.00665960
20151226, 170000, Bittrex, 0.00654859
20151226, 180000, Bittrex, 0.00650672
20151226, 190000, Bittrex, 0.00640000
20151226, 200000, Bittrex, 0.00640000
